commodity,month,horizon,p50,p10,p90,model
"LINING,TUNDISH F/BLOOM CASTER",2027-06-01,12,143412.9190046187,87634.63683503617,199191.20117420127,Support vector (RBF)
"GRAPHITE ELECTRODE ,IS:9050,457MM,1800MM",2026-07-01,1,271.20546112939707,267.78545300329785,274.6254692554963,Ensemble: top-5 mean
"GRAPHITE ELECTRODE ,IS:9050,457MM,1800MM",2026-08-01,2,271.0506746475818,267.632618440236,274.4687308549276,Ensemble: top-5 mean
"GRAPHITE ELECTRODE ,IS:9050,457MM,1800MM",2026-09-01,3,270.8988999734774,267.48275770479864,274.3150422421561,Ensemble: top-5 mean
"GRAPHITE ELECTRODE ,IS:9050,457MM,1800MM",2026-10-01,4,270.7498628179386,267.3355999667351,274.1641256691421,Ensemble: top-5 mean
"GRAPHITE ELECTRODE ,IS:9050,457MM,1800MM",2026-11-01,5,270.6893242641064,267.24351241583093,274.1351361123819,Ensemble: top-5 mean
"GRAPHITE ELECTRODE ,IS:9050,457MM,1800MM",2026-12-01,6,270.6307900487156,266.85690853788344,274.4046715595477,Ensemble: top-5 mean
"GRAPHITE ELECTRODE ,IS:9050,457MM,1800MM",2027-01-01,7,270.57406161680467,266.4986581476307,274.64946508597865,Ensemble: top-5 mean
"GRAPHITE ELECTRODE ,IS:9050,457MM,1800MM",2027-02-01,8,270.5189604886689,266.1630581583995,274.87486281893825,Ensemble: top-5 mean
"GRAPHITE ELECTRODE ,IS:9050,457MM,1800MM",2027-03-01,9,270.46532621002734,265.8461101038564,275.0845423161983,Ensemble: top-5 mean
"GRAPHITE ELECTRODE ,IS:9050,457MM,1800MM",2027-04-01,10,270.41301451524447,265.5448749621786,275.2811540683104,Ensemble: top-5 mean
"GRAPHITE ELECTRODE ,IS:9050,457MM,1800MM",2027-05-01,11,270.36189568075827,265.257113033158,275.4666783283585,Ensemble: top-5 mean
"GRAPHITE ELECTRODE ,IS:9050,457MM,1800MM",2027-06-01,12,270.31185304844746,264.9810683479089,275.64263774898603,Ensemble: top-5 mean
"BRICK,FIRE,230X113X50",2023-06-01,1,25.01755701561195,23.11086826007879,26.924245771145102,Theta method
"BRICK,FIRE,230X113X50",2023-07-01,2,25.0622298165068,23.15213636693851,26.972323266075072,Theta method
"BRICK,FIRE,230X113X50",2023-08-01,3,25.106982387746072,23.19347816452352,27.020486610968625,Theta method
"BRICK,FIRE,230X113X50",2023-09-01,4,25.15181487177232,23.23489378442021,27.06873595912441,Theta method
"BRICK,FIRE,230X113X50",2023-10-01,5,25.19672741128246,23.27638335845004,27.11707146411488,Theta method
"BRICK,FIRE,230X113X50",2023-11-01,6,25.2417201492282,23.278277419751195,27.205162878705192,Theta method
"BRICK,FIRE,230X113X50",2023-12-01,7,25.286793228816503,23.162245741477328,27.411340716155685,Theta method
"BRICK,FIRE,230X113X50",2024-01-01,8,25.33194679351009,23.056654341469443,27.60723924555075,Theta method
"BRICK,FIRE,230X113X50",2024-02-01,9,25.377180987027835,22.959559553962805,27.794802420092868,Theta method
"BRICK,FIRE,230X113X50",2024-03-01,10,25.42249595334524,22.869548638786625,27.97544326790385,Theta method
"BRICK,FIRE,230X113X50",2024-04-01,11,25.46789183669489,22.785556909023423,28.150226764366355,Theta method
"BRICK,FIRE,230X113X50",2024-05-01,12,25.51336878156693,22.706758608602147,28.31997895453171,Theta method
"BACK UP LINING,TUNDISH F/ BILLET CASTER",2026-08-01,1,371540.3402835965,341132.5320036631,401948.14856353,Support vector (RBF)
"BACK UP LINING,TUNDISH F/ BILLET CASTER",2026-09-01,2,386588.6472895138,354949.24721520283,418228.04736382485,Support vector (RBF)
"BACK UP LINING,TUNDISH F/ BILLET CASTER",2026-10-01,3,387036.3747555365,355360.3315244203,418712.4179866527,Support vector (RBF)
"BACK UP LINING,TUNDISH F/ BILLET CASTER",2026-11-01,4,394979.4754986473,362653.3486605657,427305.60233672895,Support vector (RBF)
"BACK UP LINING,TUNDISH F/ BILLET CASTER",2026-12-01,5,401466.65657470375,368298.5752493894,434634.73790001817,Support vector (RBF)
"BACK UP LINING,TUNDISH F/ BILLET CASTER",2027-01-01,6,403869.25084702455,367317.9969385439,440420.5047555053,Support vector (RBF)
"BACK UP LINING,TUNDISH F/ BILLET CASTER",2027-02-01,7,407240.3811739771,367430.9729715013,447049.7893764529,Support vector (RBF)
"BACK UP LINING,TUNDISH F/ BILLET CASTER",2027-03-01,8,411284.2510483759,368303.6049658509,454264.8971309008,Support vector (RBF)
"BACK UP LINING,TUNDISH F/ BILLET CASTER",2027-04-01,9,414059.2927787483,368163.8401860767,459954.74537142,Support vector (RBF)
"BACK UP LINING,TUNDISH F/ BILLET CASTER",2027-05-01,10,416800.2880908196,368101.97957623296,465498.5966054062,Support vector (RBF)
"BACK UP LINING,TUNDISH F/ BILLET CASTER",2027-06-01,11,420478.7353397643,368952.7570557819,472004.7136237466,Support vector (RBF)
"BACK UP LINING,TUNDISH F/ BILLET CASTER",2027-07-01,12,425024.0171084928,370625.1367688706,479422.897448115,Support vector (RBF)
COLLER FOR TRUMPET,2025-06-01,1,386.0916792740695,382.2307624813288,389.9525960668102,Theta method
COLLER FOR TRUMPET,2025-07-01,2,386.18896720078806,382.3270775287802,390.0508568727959,Theta method
COLLER FOR TRUMPET,2025-08-01,3,386.2862796422558,382.4234168458332,390.1491424386784,Theta method
COLLER FOR TRUMPET,2025-09-01,4,386.38361660465,382.5197804386035,390.2474527706965,Theta method
COLLER FOR TRUMPET,2025-10-01,5,386.4809780941495,382.6161683132081,390.345787875091,Theta method
COLLER FOR TRUMPET,2025-11-01,6,386.57836411693467,382.7125804757653,390.444147758104,Theta method
COLLER FOR TRUMPET,2025-12-01,7,386.6757746791877,382.8090169323958,390.5425324259796,Theta method
COLLER FOR TRUMPET,2026-01-01,8,386.7732097870912,382.9054776892202,390.6409418849621,Theta method
COLLER FOR TRUMPET,2026-02-01,9,386.8706694468314,383.0019627523631,390.7393761412997,Theta method
COLLER FOR TRUMPET,2026-03-01,10,386.9681536645937,383.0984721279478,390.83783520123967,Theta method
COLLER FOR TRUMPET,2026-04-01,11,387.0656624465676,383.195005822102,390.93631907103327,Theta method
COLLER FOR TRUMPET,2026-05-01,12,387.16319579894144,383.2915638409521,391.0348277569309,Theta method
"FERRO SILICON,25-50MM",2026-04-01,1,139267.3067294805,128110.93194072618,150423.68151823487,Naive (last price)
"FERRO SILICON,25-50MM",2026-05-01,2,139267.3067294805,128110.93194072618,150423.68151823487,Naive (last price)
"FERRO SILICON,25-50MM",2026-06-01,3,139267.3067294805,127374.57124501004,151160.042213951,Naive (last price)
"FERRO SILICON,25-50MM",2026-07-01,4,139267.3067294805,125534.75866276042,152999.8547962006,Naive (last price)
"FERRO SILICON,25-50MM",2026-08-01,5,139267.3067294805,123913.8512387458,154620.76222021523,Naive (last price)
"FERRO SILICON,25-50MM",2026-09-01,6,139267.3067294805,122448.43891362661,156086.17454533442,Naive (last price)
"FERRO SILICON,25-50MM",2026-10-01,7,139267.3067294805,121100.85320358943,157433.7602553716,Naive (last price)
"FERRO SILICON,25-50MM",2026-11-01,8,139267.3067294805,119846.55100758452,158688.0624513765,Naive (last price)
"FERRO SILICON,25-50MM",2026-12-01,9,139267.3067294805,118668.48462940038,159866.12882956062,Naive (last price)
"FERRO SILICON,25-50MM",2027-01-01,10,139267.3067294805,117554.24174519182,160980.37171376921,Naive (last price)
"FERRO SILICON,25-50MM",2027-02-01,11,139267.3067294805,116494.45205306503,162040.16140589598,Naive (last price)
"FERRO SILICON,25-50MM",2027-03-01,12,139267.3067294805,115481.83576053956,163052.77769842144,Naive (last price)
